ID,value
1688,6.488647091
1689,7.969672413
1690,7.142379182
1691,7.932954628
1692,10.31211779
1693,13.01632309
1694,10.67666505
1695,8.878924441
1696,8.499384513
1697,8.129499737
1698,10.60940897
1699,7.646451429
1700,6.347484887
1701,7.670828307
1702,7.399679667
1703,6.954424987
1704,6.664440383
1705,7.373006556
1706,5.600664862
1707,4.687071187
1708,6.520501748
1709,8.031384826
1710,8.571919664
1711,9.011986128
1712,6.314692173
1713,7.52971283
1714,7.995623883
1715,6.919881326
1716,6.444491215
1717,10.99273647
1718,9.402567027
1719,10.0668094
1720,11.2553936
1721,10.37720973
1722,10.09755619
1723,9.983250642
1724,9.505445893
1725,12.01452007
1726,10.90550841
1727,9.443114692
1728,11.29050306
1729,10.33818649
1730,6.428120749
1731,8.492734313
1732,10.04334909
1733,10.17264769
1734,11.08964618
1735,8.025299708
1736,7.427223199
1737,12.14804436
1738,11.90230336
1739,8.59225897
1740,10.12829463
1741,10.20677916
1742,10.18272875
1743,9.142949282
1744,6.541689223
1745,13.83987463
1746,8.321026224
1747,10.91514218
1748,11.93675755
1749,9.590750217
1750,10.45535364
1751,12.9100821
1752,12.27742953
1753,11.60437663
1754,12.19861039
1755,7.929891092
1756,5.705405778
1757,9.59885132
1758,5.539911484
1759,8.243126392
1760,11.32452843
1761,11.24454479
1762,10.87461975
1763,11.11996508
1764,10.42163634
1765,10.75907318
1766,8.972266551
1767,11.50889524
1768,12.63021458
1769,11.62296999
1770,10.84629256
1771,11.03895404
1772,7.898696663
1773,10.63987062
1774,9.871495163
1775,10.05797037
1776,8.483070549
1777,8.452885317
1778,13.28876908
1779,12.26179958
1780,11.77449449
1781,10.02380383
1782,7.58675118
1783,9.449495519
1784,11.11599154
1785,11.83954299
1786,9.052488318
1787,7.952362237
1788,8.447229413
1789,5.874677129
1790,11.37126945
1791,11.98153769
1792,13.29890522
1793,10.78507689
1794,10.48924994
1795,6.469194233
1796,11.56145003
1797,11.76464182
1798,10.30623365
1799,10.35382338
1800,6.506907809
1801,5.876579177
1802,7.09690602
1803,7.074350403
1804,7.668101664
1805,5.989859096
1806,8.709340146
1807,8.445326471
1808,7.069415132
1809,6.667662697
1810,8.267358404
1811,8.594098611
1812,9.668706967
1813,10.77361592
1814,10.71658698
1815,10.61021229
1816,11.87912144
1817,11.22233086
1818,7.522758644
1819,9.248725962
1820,11.19533142
1821,11.09168815
1822,12.26816035
1823,12.50516177
1824,14.14707922
1825,11.78565285
1826,8.129527995
1827,7.291074638
1828,9.830171195
1829,9.858469833
1830,9.162566066
1831,10.61536451
1832,10.14348654
1833,9.87906509
1834,9.301688467
1835,9.027879715
1836,11.68231726
1837,12.6105285
1838,11.26005835
1839,9.432347514
1840,9.798216343
1841,8.283493161
1842,16.44035012
1843,15.67311885
1844,15.69189942
1845,15.04345972
1846,12.59116099
1847,9.181790898
1848,8.558150061
1849,9.101183626
1850,6.020292088
1851,9.781498619
1852,8.270686764
1853,11.83949168
1854,12.40197776
1855,11.50320073
1856,11.94601202
1857,11.67627223
1858,8.998049055
1859,9.743669152
1860,8.943389819
1861,12.5436688
1862,13.05584773
1863,13.26397603
1864,12.84331599
1865,11.60898214
1866,12.95850574
1867,14.42081441
1868,9.777152414
1869,12.52055686
1870,11.03364315
1871,12.83481103
1872,10.76485683
1873,11.02112411
1874,9.041304722
1875,10.85679088
1876,9.576066403
1877,8.427888203
1878,8.735426562
1879,8.389443715
1880,9.214891874
1881,10.4134394
1882,10.21490388
1883,10.32929456
1884,10.14363096
1885,9.505481482
1886,7.298448849
1887,9.889783859
1888,8.161008215
1889,9.85549157
1890,12.11029754
1891,9.061903747
1892,8.466927109
1893,11.22619984
1894,11.5834725
1895,8.380284638
1896,8.098246643
1897,8.245985097
1898,12.44446841
1899,8.843443903
1900,10.62966957
1901,10.79614136
1902,10.18252789
1903,8.321309198
1904,12.26380045
1905,14.54251222
1906,13.37374532
1907,9.330429077
1908,6.978067156
1909,7.994139027
1910,10.96868682
1911,12.44598411
1912,14.18442709
1913,10.36967015
1914,10.15527215
1915,9.578667743
1916,11.73480823
1917,13.43588296
1918,9.583515029
1919,13.7136486
1920,13.38675221
1921,12.13675164
1922,12.67824473
1923,9.152549458
1924,8.728799335
1925,10.22071893
1926,12.89324606
1927,10.68311657
1928,8.511134493
1929,8.479174341
1930,8.19826655
1931,9.914019169
1932,8.989986539
1933,8.569106751
1934,8.288519184
1935,12.57320542
1936,14.17780126
1937,12.16358592
1938,7.574617999
1939,9.94652005
1940,9.136334696
1941,7.535632386
1942,8.150530052
1943,7.624412359
1944,8.465839068
1945,7.184154999
1946,9.701195791
1947,10.95118998
1948,7.269251448
1949,8.040732641
1950,10.09259316
1951,11.37226364
1952,8.2996194
1953,11.71371112
1954,8.598142648
1955,6.123359728
1956,7.967340261
1957,11.8699791
1958,11.49652344
1959,10.95974676
1960,8.042975247
1961,11.17759382
1962,13.7577962
1963,14.40042627
1964,15.51078694
1965,11.47978067
1966,9.982348603
1967,11.99032636
1968,13.57885219
1969,12.60996699
1970,12.24128688
1971,12.78651947
1972,12.51698258
1973,15.03213711
1974,12.23033869
1975,7.145837329
1976,13.66200891
1977,12.92857034
1978,11.5089651
1979,14.13914444
1980,12.57384005
1981,14.46827892
1982,16.43006039
1983,11.891816
1984,10.29756393
1985,9.295434952
1986,9.591933466
1987,13.16511981
1988,16.3842941
1989,17.01558916
1990,13.49129945
1991,11.42145394
1992,13.85157058
1993,13.31359351
1994,14.02515053
1995,10.01475587
1996,10.12244501
1997,14.29886636
1998,13.46345168
1999,11.27467743
2000,16.05970827
2001,13.61856751
2002,12.19331837
2003,11.7591902
2004,11.88806902
2005,11.03878625
2006,12.05166422
2007,11.81465493
2008,14.4763406
2009,14.32758619
2010,10.92310472
2011,13.71039836
2012,12.80577328
2013,7.664311822
2014,14.5162399
2015,9.335334528
2016,8.145813325
2017,8.652466917
2018,8.128360298
2019,6.837805645
2020,7.270334244
2021,7.95090153
2022,6.511208754
2023,7.521829066
2024,7.167541387
2025,5.837885742
2026,8.019046519
2027,9.677056074
2028,8.44521321
2029,11.61770689
2030,10.96438704
2031,14.23453927
2032,12.14836419
2033,7.733886117
2034,8.462618033
2035,8.927537653
2036,8.730974402
2037,7.537869937
2038,7.421220549
2039,10.19031554
2040,8.241120046
2041,6.938988558
2042,7.07742968
2043,6.787698376
2044,9.168484905
2045,10.06335589
2046,13.05177152
2047,10.59862532
2048,12.33020448
2049,9.077460456
2050,9.409052692
2051,16.51298375
2052,10.32146462
2053,11.69183607
2054,15.91672478
2055,8.568227901
2056,8.107194018
2057,8.259520745
2058,10.51587263
2059,9.143562317
2060,12.25939098
2061,8.226855982
2062,5.771676179
2063,6.09337917
2064,7.520631376
2065,6.122581399
2066,5.766205595
2067,8.634006409
2068,11.99518992
2069,9.162459669
2070,10.32385191
2071,11.92426859
2072,14.78650585
2073,13.31526177
2074,13.21157519
2075,10.28515428
2076,12.27800828
2077,12.3465757
2078,12.81345803
2079,10.5398444
2080,9.72775301
2081,9.118667899
2082,9.595468227
2083,6.632696009
2084,8.762352669
2085,8.337537327
2086,6.121422706
2087,6.249511921
2088,7.249524461
2089,8.431026587
2090,9.582282933
2091,9.838218388
2092,11.91144438
2093,9.738674311
2094,7.649274343
2095,13.10925328
2096,10.3537687
2097,8.298215598
2098,6.161055053
2099,7.104443629
2100,9.738650988
2101,8.787195601
2102,7.841556396
2103,9.423130272
2104,9.536123715
2105,8.059384823
2106,6.682231654
2107,8.20350328
2108,9.929832189
2109,12.13900738
2110,18.35399371
2111,13.70494017
2112,14.67945766
2113,12.07998072
2114,12.67750804
2115,14.96725486
2116,14.16861718
2117,11.92107701
2118,10.42413341
2119,17.02521382
2120,8.695580263
2121,5.416573985
2122,15.61124862
2123,13.2363792
2124,9.802503755
2125,12.31965175
2126,12.04130656
2127,10.41109236
2128,8.072637097
2129,7.086081136
2130,11.94915289
2131,20.23683596
2132,14.3995124
2133,17.24646161
2134,14.02879695
2135,16.27833109
2136,11.24837059
2137,13.40043875
2138,14.1424883
2139,15.72279508
2140,15.73042496
2141,11.65090761
2142,9.564307633
2143,9.283779417
2144,9.236993685
2145,7.839406331
2146,8.060030707
2147,9.378854897
2148,9.025249954
2149,15.1481411
2150,12.60114887
2151,11.11413676
2152,9.166723562
2153,9.402833589
2154,10.53637695
2155,14.72081831
2156,6.372779411
2157,8.732134296
2158,13.79068274
2159,15.67213526
2160,11.49556855
2161,15.63615073
2162,11.8751048
2163,13.17692476
2164,12.4144655
2165,12.68500398
2166,14.24349529
2167,16.20343521
2168,13.06253665
2169,17.6785382
2170,8.453134196
2171,7.323110127
2172,14.38580145
2173,13.19878505
2174,12.11566731
2175,22.17907387
2176,23.74027925
2177,12.1259917
2178,5.920231191
2179,10.08053517
2180,9.212144454
2181,14.11365794
2182,6.969996777
2183,8.499545892
2184,12.67431422
2185,8.081460448
2186,6.683758188
2187,14.67810325
2188,9.837921544
2189,7.460992575
2190,7.613511732
2191,8.638927797
2192,14.14375511
2193,9.814521052
2194,11.29253179
2195,8.746116985
2196,12.07139487
2197,9.933255283
2198,11.46720115
2199,9.889413817
2200,13.93939114
2201,16.1718964
2202,11.59226642
2203,9.841634288
2204,10.24248586
2205,7.351861322
2206,11.53882673
2207,29.37581425
2208,17.18852535
2209,10.65886848
2210,20.47954492
2211,14.68325679
2212,26.67474157
2213,19.24517809
2214,6.89297972
2215,22.00728893
2216,14.32971204
2217,17.2291867
2218,18.21922636
2219,22.17584483
2220,19.30602207
2221,15.6920135
2222,6.829994762
2223,21.54901632
2224,14.70319856
2225,12.65668715
2226,12.6374229
2227,20.30836327
2228,13.96592708
2229,12.12994446
2230,7.015967655
2231,16.22200273
2232,6.478995331
2233,22.0498085
2234,11.4873845
2235,14.63671551
2236,11.26704226
2237,11.22324794
2238,9.237359726
2239,14.34523384
2240,18.13929109
2241,16.2941814
2242,6.577885972
2243,6.993691564
2244,22.5277715
2245,24.30095641
2246,7.449902921
2247,8.782655491
2248,14.38274677
2249,12.03344524
2250,17.87488277
2251,20.16714299
2252,15.34710207
2253,9.178007205
2254,7.360424026
2255,20.86116719
2256,15.38113338
2257,15.44787461
2258,19.28173539
2259,16.48910108
2260,23.64575663
2261,7.219219176
2262,10.33724261
2263,10.86576949
2264,6.294738217
2265,5.952992096
2266,11.59197145
2267,12.87133088
2268,14.47806286
2269,8.032219416
2270,15.39077384
2271,9.448026896
2272,12.09303389
2273,24.99557092
2274,9.629825507
2275,18.64977085
2276,7.004082376
2277,24.51595402
2278,17.961066
2279,7.767965643
2280,12.56090931
2281,9.00815573
2282,16.94775814
2283,6.952932038
2284,18.48839437
2285,11.38458701
2286,5.93363123
2287,7.208225757
2288,5.43040926
2289,7.587691477
2290,13.62119978
2291,12.41669661
2292,13.15509924
2293,13.74980485
2294,10.84008072
2295,14.05541164
2296,6.679308681
2297,12.76525943
2298,12.4774906
2299,9.304476622
2300,9.19412908
2301,7.37181135
2302,13.17743531
2303,6.942410783
2304,7.146657865
2305,7.542009703
2306,6.654432787
2307,6.897537598
2308,8.743539972
2309,12.8568697
2310,9.575623733
2311,7.035666757
2312,6.49455444
2313,10.64261264
2314,6.536588985
2315,10.87128552
2316,7.97894977
2317,11.45631201
2318,6.38690202
2319,7.075234212
2320,12.06934402
2321,8.863431607
2322,9.528418564
2323,10.05514403
2324,8.653633836
2325,7.693315676
2326,7.124784019
2327,9.48027351
2328,13.77106076
2329,12.03480161
2330,7.684106671
2331,7.285483775
2332,6.128829228
2333,8.604390144
2334,10.44221569
2335,14.76273985
2336,9.3583726
2337,6.96449726
2338,10.58746272
2339,14.56426466
2340,9.364377112
2341,7.414814282
2342,12.60872429
2343,5.543238635
2344,13.34861808
2345,13.02113813
2346,14.40705059
2347,11.62111356
2348,7.989513224
2349,6.942679803
2350,11.43525724
2351,12.51530731
2352,11.25858394
2353,11.18167581
2354,6.760274087
2355,6.410037215
2356,17.8260568
2357,6.852130797
2358,8.701988534
2359,9.955244538
2360,7.494119368
2361,9.789518746
2362,8.545467265
2363,13.11111628
2364,12.57610346
2365,7.840791032
2366,9.830851153
2367,11.03067638
2368,6.305579381
2369,11.0227946
2370,11.25910314
2371,6.73265734
2372,11.24577787
2373,13.26596426
2374,7.590261881
2375,11.73402961
2376,9.788585844
2377,9.658072115
2378,6.421629241
2379,9.824409068
2380,4.40331014
2381,4.88943626
2382,11.53232378
2383,7.021294873
2384,12.90167774
2385,14.3796876
2386,10.61667389
2387,9.278112955
2388,10.15027413
2389,5.947305413
2390,7.976240168
2391,8.955953316
2392,8.836800257
2393,9.538314819
2394,7.251371582
2395,8.758000361
2396,7.838888377
2397,10.68940496
2398,7.755068495
2399,8.511228838
2400,11.19421588
2401,11.43342615
2402,9.247932684
2403,9.337901862
2404,13.60891889
2405,10.45046166
2406,9.079821489
2407,10.35303259
2408,8.66767906
2409,9.628121204
2410,8.376033761
2411,6.847061396
2412,7.447731627
2413,6.814106787
2414,12.85805082
2415,7.464719268
2416,11.21862117
2417,14.43315754
2418,7.553334286
2419,9.962099897
2420,9.508367278
2421,9.092265871
2422,11.45712487
2423,9.222165551
2424,8.475689704
2425,11.26523998
2426,7.914969951
2427,10.45786406
2428,13.69508033
2429,9.299505973
2430,7.716443322
2431,11.67225559
2432,15.73547159
2433,9.848634263
2434,7.153222655
2435,11.30918112
2436,10.4913026
2437,9.740226481
2438,11.07271874
2439,11.22202027
2440,13.40300736
2441,9.262386901
2442,10.81316792
2443,8.082544724
2444,10.44777207
2445,15.12055721
2446,8.964031662
2447,9.76094626
2448,11.25816291
2449,9.055085269
2450,9.979117135
2451,11.75787985
2452,10.07718747
2453,8.323400763
2454,9.03818493
2455,14.34295952
2456,11.44694112
2457,10.35188883
2458,10.33784983
2459,7.799157063
2460,8.30958068
2461,15.90851707
2462,11.29039478
2463,9.646651378
2464,7.369772608
2465,10.91939165
2466,8.128359045
2467,6.113896721
2468,7.667610138
2469,8.510872561
2470,10.14140495
2471,8.860459366
2472,6.936038075
2473,9.867284135
2474,10.35215377
2475,13.7069977
2476,7.558424407
2477,9.179724776
2478,18.2992634
2479,14.25383039
2480,8.530914451
2481,7.877552808
2482,7.606859319
2483,6.334820465
2484,7.428627684
2485,5.257559471
2486,6.959618192
2487,8.539921298
2488,7.78440097
2489,9.200859918
2490,9.480256484
2491,7.495150594
2492,15.03672665
2493,8.275774
2494,5.683936901
2495,8.085454456
2496,8.613539648
2497,15.60534494
2498,10.68176136
2499,11.91903484
2500,15.79363872
2501,9.164123774
2502,17.0046339
2503,8.649441125
2504,7.843717233
2505,6.753745407
2506,10.79391928
2507,11.56099999
2508,7.834934525
2509,7.890856866
2510,13.75656902
2511,9.03283999
2512,7.240691203
2513,8.998855434
2514,9.633421946
2515,6.104604733
2516,7.267675231
2517,8.037040187
2518,5.982438842
2519,10.25926253
2520,7.912114507
2521,15.07326478
2522,8.658315063
2523,9.742905752
2524,6.64379957
2525,8.698008153
2526,7.880500635
2527,6.457806812
2528,10.20544233
2529,8.41802533
2530,6.58080805
2531,11.8205533
2532,8.84857075
2533,8.327399045
2534,7.253754409
2535,7.907733509
2536,9.124234563
2537,6.27628166
2538,11.06269736
2539,8.081523538
2540,13.23900485
2541,12.77707182
2542,6.890625028
2543,5.745222157
2544,7.100163833
2545,9.625473304
2546,8.169917774
2547,6.124732624
2548,5.700656005
2549,6.431865181
2550,9.210749679
2551,9.272334502
2552,9.734880225
2553,9.611172557
2554,9.765114226
2555,7.210047278
2556,8.309812502
2557,9.319000511
2558,12.91631905
2559,12.15609048
2560,7.045434795
2561,5.50093712
2562,11.29349872
2563,10.29056541
2564,8.519290347
2565,8.941609408
2566,7.866620245
2567,7.050413042
2568,7.308805304
2569,9.812976817
2570,9.861109381
2571,10.17712575
2572,8.901566875
2573,10.81116829
2574,7.098551352
2575,6.50646049
2576,8.988798521
2577,10.55381435
2578,6.960959128
2579,8.373548076
2580,10.5786482
2581,5.04929014
2582,7.327472515
2583,12.76163758
2584,8.848665661
2585,7.21399177
2586,9.034418791
2587,9.287120303
2588,9.340376764
2589,8.276218615
2590,11.63079955
2591,7.012971124
2592,8.72443602
2593,10.0557929
2594,8.764263748
2595,13.76511011
2596,11.4300795
2597,11.70263063
2598,12.60476804
2599,10.98122974
2600,10.24209056
2601,9.829237357
2602,11.18586016
2603,9.387788699
2604,9.183485542
2605,9.827184417
2606,9.898318132
2607,11.46847307
2608,11.29810266
2609,11.55828492
2610,10.22365725
2611,11.04269848
2612,8.79480356
2613,9.401483377
2614,6.199174928
2615,8.82031045
2616,9.395568933
2617,11.88066156
2618,10.11574757
2619,9.653246017
2620,11.5589757
2621,10.92461244
2622,10.18653324
2623,13.56611886
2624,13.27736029
2625,8.332329145
2626,9.914355336
2627,9.181488959
2628,8.407366548
2629,8.849748424
2630,10.18110666
2631,11.9420138
2632,7.419938083
2633,7.417339661
2634,7.848133469
2635,8.576688468
2636,5.833062475
2637,9.243443452
2638,9.583264136
2639,11.08211982
2640,9.108409047
2641,8.789153143
2642,13.0311146
2643,9.032491081
2644,9.82957605
2645,9.387436155
2646,7.37761952
2647,7.515163255
2648,13.40498521
2649,7.542725224
2650,9.019418801
2651,10.08141104
2652,8.56383009
2653,12.92785148
2654,14.84468429
2655,11.94539399
2656,10.93488574
2657,9.251643977
2658,6.171926044
2659,10.45636613
2660,9.054308501
2661,4.916228277
2662,7.981774723
2663,7.725155349
2664,12.40108481
2665,15.47664479
2666,13.61796522
2667,12.83042049
2668,9.033432323
2669,10.54691488
2670,12.15284737
2671,15.43565892
2672,11.42895291
2673,10.49288806
2674,11.05438185
2675,13.76959423
2676,12.21849323
2677,10.74336498
2678,10.59669817
2679,9.711643372
2680,10.81377955
2681,14.0975029
2682,11.57368949
2683,10.55803223
2684,8.274422058
2685,13.6840342
2686,9.941541007
2687,13.94281251
2688,12.06716285
2689,8.861969262
2690,10.34438718
2691,9.773186489
2692,9.634311851
2693,12.27634993
2694,8.596349846
2695,13.71180585
2696,11.81716892
2697,14.74529803
2698,8.627731924
2699,9.581166469
2700,11.12613578
2701,10.15533235
2702,12.18922123
2703,11.85571849
2704,12.869716
2705,8.286264241
2706,10.50834606
2707,12.41005738
2708,8.901002303
2709,11.29350659
2710,12.02437387
2711,13.2576667
2712,10.46934371
2713,11.77932794
2714,11.64427044
2715,12.8449961
2716,10.92630987
2717,10.113714
2718,8.763981172
2719,8.826257939
2720,10.71415874
2721,11.94824376
2722,10.83735175
2723,10.95580893
2724,11.71812257
2725,12.62106537
2726,12.98850319
2727,8.024160954
2728,12.97866808
2729,10.68258298
2730,8.958203753
2731,10.88176052
2732,12.47812385
2733,10.32829408
2734,10.72008964
2735,11.41800885
2736,10.30830122
2737,13.25521767
2738,11.31475424
2739,8.11190526
2740,12.90296647
2741,12.33637956
2742,11.28472614
2743,12.20806705
2744,9.594991369
2745,13.13029833
2746,17.00609175
2747,12.37687585
2748,11.59789193
2749,10.80011739
2750,8.79469806
2751,9.383170346
2752,13.8880013
2753,11.30540214
2754,9.639413728
2755,9.039480782
2756,9.373035234
2757,12.77379753
2758,10.43448566
2759,7.958308611
2760,9.801575044
2761,9.39041895
2762,12.39095475
2763,13.62077053
2764,11.29192947
2765,12.49126093
2766,11.31147352
2767,12.73594448
2768,6.058000523
2769,10.91350538
2770,12.10421606
2771,12.9034425
2772,10.66797853
2773,9.794321819
2774,12.60093717
2775,13.17705876
2776,13.93225861
2777,12.21663425
2778,8.954123855
2779,10.68251104
2780,11.30996378
2781,8.116422524
2782,8.774009441
2783,8.986716357
2784,9.51667866
2785,10.91635151
2786,9.500329455
2787,7.7219237
2788,11.57174577
2789,10.41345835
2790,10.42040592
2791,14.58454941
2792,9.313602686
2793,7.852370342
2794,10.87319388
2795,7.981999292
2796,8.91618803
2797,11.89934653
2798,10.69975025
2799,10.87961585
2800,7.747325877
2801,7.206841179
2802,9.631143451
2803,11.44659322
2804,9.060471201
2805,9.375261178
2806,12.26762722
2807,10.02543688
2808,13.24635046
2809,11.76474254
2810,8.362188334
2811,13.31631304
2812,8.859298605
2813,11.34378858
2814,7.951870118
2815,10.84435617
2816,11.85442501
2817,6.996673358
2818,6.975076826
2819,11.07617111
2820,7.399163428
2821,8.592304826
2822,7.178606523
2823,7.975393249
2824,10.28687372
2825,7.616555929
2826,5.448203031
2827,10.29993644
2828,8.399384552
2829,7.406571164
2830,9.033871097
2831,9.344539131
2832,9.14314525
2833,7.661405199
2834,9.304831557
2835,8.12843071
2836,6.112412972
2837,10.02600148
2838,7.371044091
2839,11.68281863
2840,6.179221263
2841,9.804985416
2842,6.995992589
2843,8.225056813
2844,7.795905771
2845,6.864514002
2846,6.54536989
2847,5.76862105
2848,7.367736807
2849,5.538326533
2850,7.954306308
2851,7.819978577
2852,8.69439767
2853,6.592630646
2854,11.00485153
2855,7.913631439
2856,8.555596361
2857,9.069827868
2858,10.13415484
2859,8.36382002
2860,11.05873765
2861,8.329611619
2862,7.804050968
2863,9.065281982
2864,9.352344672
2865,10.26321574
2866,9.453217661
2867,8.112102743
2868,7.701831508
2869,7.81879768
2870,7.525980042
2871,6.800357938
2872,10.04072294
2873,10.50316799
2874,10.03534263
2875,11.59132233
2876,7.248711326
2877,5.87562941
2878,7.818012508
2879,12.45366607
2880,19.02930995
2881,6.896192989
2882,9.933484551
2883,14.70010575
2884,9.881228913
2885,8.53155534
2886,10.59043806
2887,11.27625807
2888,10.39377054
2889,10.17596347
2890,11.06238159
2891,7.338987395
2892,10.38418134
2893,9.394464902
2894,8.865246947
2895,7.792324407
2896,7.628689935
2897,8.174569913
2898,8.643101589
2899,13.4780074
2900,7.512101918
2901,8.952626038
2902,10.73304552
2903,5.036744138
2904,8.454097082
2905,11.07447169
2906,10.40483385
2907,9.161250455
2908,8.25370717
2909,11.47258715
2910,10.43861023
2911,8.233120561
2912,9.464374344
2913,7.784681899
2914,11.40391636
2915,11.90170192
2916,14.63527616
2917,9.76993746
2918,7.169440561
2919,9.245172858
2920,7.854703775
2921,8.058328188
2922,7.995200613
2923,9.436180314
2924,11.4657638
2925,13.12666856
2926,9.187656312
2927,7.389381585
2928,8.434203839
2929,9.061779356
2930,9.737262873
2931,10.74832582
2932,10.13695581
2933,11.33727942
2934,8.776055551
2935,10.72466193
2936,6.318371487
2937,8.419318597
2938,11.45657333
2939,11.73796181
2940,10.81820302
2941,10.23753837
2942,10.49892564
2943,11.02873443
2944,10.74369566
2945,8.299189153
2946,9.346134042
2947,15.39541478
2948,13.77766111
2949,13.96699495
2950,14.65175684
2951,14.56372001
2952,14.88911057
2953,12.64945815
2954,14.10859252
2955,14.85687802
2956,14.908169
2957,13.95013208
2958,14.63013607
2959,14.72792293
2960,13.78079338
2961,13.16925907
2962,14.10224554
2963,12.4812458
2964,12.76031707
2965,12.66705748
2966,12.12490168
2967,10.87825853
2968,15.21589136
2969,12.49207221
2970,15.27155911
2971,13.14453051
2972,9.479957759
2973,10.86902233
2974,7.973323664
2975,8.677402458
2976,7.797225725
2977,9.643182913
2978,10.23979263
2979,11.83692625
2980,9.21602374
2981,11.68091058
2982,9.304846305
2983,11.12032621
2984,11.47769165
2985,9.912758829
2986,14.32547629
2987,10.1188066
2988,8.027903054
2989,10.33938641
2990,9.54675442
2991,8.863937153
2992,8.093896274
2993,9.813894242
2994,10.96504934
2995,9.983350579
2996,10.92785422
2997,9.998184262
2998,9.145974354
2999,9.142917154
3000,13.05374207
3001,14.1074259
3002,10.98164253
3003,10.88618954
3004,11.585909
3005,11.63255995
3006,7.260121427
3007,9.896796034
3008,10.32260018
3009,10.10716433
3010,10.43095477
3011,14.51743317
3012,13.70519092
3013,12.10821519
3014,10.59272316
3015,11.15066554
3016,11.20069466
3017,13.57086137
3018,16.2931121
3019,20.80528521
3020,9.863444945
3021,11.52854243
3022,7.914798369
3023,10.32751972
3024,9.571809878
3025,11.54055907
3026,9.002310269
3027,12.37070393
3028,14.83261605
3029,12.07430987
3030,11.83213867
3031,10.89023501
3032,15.38462083
3033,13.46991712
3034,12.57553044
3035,12.11490021
3036,10.71814878
3037,10.10361843
3038,12.60278879
3039,13.1491032
3040,12.55263473
3041,18.42531115
3042,15.17435861
3043,16.48040463
3044,13.23058838
3045,15.91057152
3046,16.27566115
3047,17.77726159
3048,16.22077094
3049,15.38542423
3050,13.51554861
3051,19.82560104
3052,12.47011773
3053,15.71517777
3054,15.24776876
3055,13.37843632
3056,14.32432199
3057,15.38943382
3058,13.65181293
3059,12.94396031
3060,12.2377518
3061,15.08514868
3062,13.61183605
3063,13.20263756
3064,17.55194679
3065,21.50044682
3066,11.16935336
3067,12.73231824
3068,13.49432762
3069,15.99444665
3070,14.9990023
3071,13.9222592
3072,17.33334697
3073,17.86520869
3074,15.10476993
3075,18.30454729
3076,13.71821575
3077,12.4748063
3078,40.08914605
3079,271.0330518
3080,17.51252622
3081,19.114899
3082,35.95736796
3083,29.15921453
3084,195.8032705
3085,264.153643
3086,647.7324074
3087,34.49263853
3088,51.27357505
3089,63.67482253
3090,145.0602293
3091,383.8765869
3092,590.2442632
3093,597.7214355
3094,526.9922575
3095,550.325
3096,513.9893066
3097,592.7803243
3098,561.5576375
3099,681.2916531
3100,15.00465494
3101,16.77065372
3102,17.74362892
3103,20.30263559
3104,17.14977544
3105,24.56994736
3106,22.1544577
3107,31.02470195
3108,21.34926864
3109,27.12201782
3110,30.31766648
3111,48.25900984
3112,13.11821518
3113,17.14872736
3114,32.53881081
3115,40.3982167
3116,11.76609841
3117,11.65597746
3118,14.77694449
3119,13.6765224
3120,15.54494835
3121,13.93475797
3122,18.39325044
3123,33.56531307
3124,41.81132536
3125,39.96628147
3126,41.82449979
3127,11.11582494
3128,10.64614463
3129,12.00111247
3130,10.12096973
3131,13.70106343
3132,15.02239904
3133,14.17809483
3134,12.65097265
3135,13.84881572
3136,13.98103201
3137,13.26164764
3138,13.9860463
3139,15.0814585
3140,13.34665228
3141,10.4954583
3142,67.73167193
3143,12.77218799
3144,13.88643074
3145,11.77418223
3146,10.65471158
3147,45.56671155
3148,16.65723085
3149,19.08075663
3150,35.19044437
3151,42.79251925
3152,51.05976486
3153,100.0311197
3154,496.404934
3155,354.0342134
3156,13.71650714
3157,15.46318134
3158,102.9013019
3159,229.0388296
3160,613.3935143
3161,696.415584
3162,684.3961853
3163,630.4803019
3164,94.18099519
3165,197.8993161
3166,53.44557548
3167,92.46724561
3168,168.8221197
3169,299.0098001
3170,415.9965978
3171,914.7551623
3172,1446.938012
3173,8.913663126
3174,9.262579189
3175,9.187142036
3176,12.14053898
3177,11.77763814
3178,9.517082334
3179,11.12313542
3180,1320.873528
3181,1391.129353
3182,140.5931435
3183,11.04981037
3184,10.14784451
3185,7.132854864
3186,7.989519554
3187,9.980248002
3188,12.08067887
3189,77.12171965
3190,394.9834721
3191,6.722500426
3192,8.980146146
3193,10.41536054
3194,9.087684588
3195,11.04778001
3196,12.573795
3197,25.35826089
3198,10.61297739
3199,122.9656706
3200,104.8182579
3201,481.3249997
3202,195.5462059
3203,122.6143591
3204,52.82305698
3205,132.6602349
3206,279.1439036
3207,206.8202295
3208,89.91653299
3209,56.95224082
3210,12.56301909
3211,22.30430039
3212,79.68661368
3213,85.80592425
3214,74.20009161
3215,31.26890759
3216,34.43419555
3217,87.584525
3218,13.1750061
3219,9.904010302
3220,10.70811255
3221,13.2598604
3222,13.67286348
3223,11.88126603
3224,10.37338324
3225,12.34186662
3226,12.47812084
3227,13.37338032
3228,9.463986895
3229,14.21367824
3230,16.06807112
3231,13.61541812
3232,8.626144533
3233,13.93753933
3234,10.90330514
3235,11.00943179
3236,19.42919549
3237,20.67473618
3238,20.52166978
3239,20.65160474
3240,11.39601477
3241,13.65127889
3242,21.22460683
3243,21.26108392
